0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15000000000000002,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.10000000000000009,0.3999999999999999,0.10000000000000009,0.050000000000000266,-0.20000000000000018,-1.0500000000000003,-0.6500000000000004,-0.75,-0.75,-0.14999999999999947,-0.7999999999999998,0.75,0.4499999999999993,0.44999999999999973,0.29999999999999993,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10000000000000003,-0.050000000000000044,0.050000000000000044,0.5499999999999998,-0.19999999999999973,0.10000000000000009,-0.04999999999999982,-0.050000000000000266,0.04999999999999982,-1.3500000000000005,-0.5,-0.9500000000000002,-0.2999999999999998,-1.6500000000000004,-0.5999999999999996,-0.09999999999999964,-0.7999999999999998,0.4499999999999993,0.20000000000000107,0.6500000000000004,0.6000000000000001,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1499999999999999,0.050000000000000266,0.04999999999999982,0.3999999999999999,0.15000000000000036,-0.3500000000000001,0.10000000000000009,-1.25,-0.75,-1.4,-1.0499999999999998,-1.5,-0.9500000000000002,-1.0,-0.40000000000000036,0.0,0.25,0.09999999999999964,0.5499999999999989,1.0499999999999998,1.0499999999999998,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.050000000000000044,0.050000000000000044,-0.04999999999999982,0.1499999999999999,-0.39999999999999947,-0.04999999999999982,-0.40000000000000036,-0.7000000000000002,-1.2999999999999998,-1.0999999999999996,-1.1499999999999995,-0.9499999999999993,-1.2999999999999998,-1.0999999999999996,-0.5,0.0,0.20000000000000018,-0.04999999999999982,0.39999999999999947,0.9500000000000002,0.5499999999999989,0.5999999999999996,1.0,1.5499999999999998,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.04999999999999982,-0.10000000000000009,-0.25,-0.04999999999999982,-0.09999999999999964,-0.6499999999999995,-0.7999999999999998,-1.4500000000000002,-1.3499999999999996,-1.6500000000000004,-1.7000000000000002,-0.9500000000000002,-0.25,-0.09999999999999964,-0.05000000000000071,1.3499999999999996,1.0999999999999996,0.7999999999999998,0.5499999999999998,1.0500000000000007,0.8499999999999996,0.6500000000000004,1.1500000000000004,1.2500000000000004,0.7499999999999999,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.050000000000000044,-0.10000000000000009,-0.25,-0.2999999999999998,-0.4500000000000002,-0.8000000000000007,-1.1499999999999995,-1.7000000000000002,-1.8500000000000005,-2.1500000000000004,-2.3,-1.75,-1.5,0.20000000000000018,1.0,1.3500000000000005,0.75,1.2999999999999998,1.0499999999999998,1.0499999999999998,1.4000000000000004,1.299999999999999,1.3499999999999996,0.7000000000000011,0.6499999999999986,1.5,1.15,0.3,0.0,0.0,0.0,-0.2,-0.05,0.0,0.0
0.0,0.0,-0.050000000000000044,-0.1499999999999999,-0.4500000000000002,-0.2999999999999998,-0.4500000000000002,-0.9500000000000002,-1.8999999999999995,-2.0999999999999996,-2.45,-2.4499999999999993,-2.499999999999999,-1.3999999999999995,0.9500000000000002,0.2999999999999998,1.4500000000000002,1.6000000000000005,0.9500000000000002,-0.20000000000000018,1.25,1.0499999999999998,1.5,2.1500000000000004,1.5,1.4000000000000004,-1.6499999999999986,-1.9999999999999982,-2.0,-1.6500000000000004,-2.1,-2.2,-2.55,-3.35,-2.1999999999999997,0.0,0.0
0.0,0.0,0.050000000000000044,0.04999999999999982,-0.050000000000000266,-0.6500000000000004,-1.3499999999999996,-2.0,-1.6999999999999993,-2.75,-2.6500000000000004,-3.05,-2.7,-0.40000000000000036,0.5999999999999996,2.0,1.5,1.5499999999999998,1.0499999999999998,2.0,1.5499999999999998,1.8499999999999996,1.9000000000000004,1.5,1.6999999999999993,1.4499999999999993,-2.9499999999999993,-19.2,-20.800000000000004,-16.700000000000003,-15.45,-15.099999999999998,-13.399999999999999,-13.450000000000001,-9.149999999999999,0.0,0.0
0.0,0.0,0.09999999999999987,0.0,-0.04999999999999982,-0.75,-1.4000000000000004,-1.0499999999999998,-2.3499999999999996,-2.8000000000000007,-4.1499999999999995,-2.95,0.9000000000000004,1.8500000000000005,1.799999999999999,3.4000000000000004,3.8,2.0,2.5,1.75,1.5999999999999996,1.3499999999999996,1.4000000000000004,1.4000000000000004,1.9000000000000004,2.1999999999999993,-4.4,-21.3,-15.599999999999994,-13.049999999999997,-14.100000000000001,-14.100000000000001,-14.149999999999999,-13.0,-14.450000000000003,0.0,0.0
