0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05,0.4,0.75,1.2,2.1,2.1,2.8,2.9,3.35,4.15,4.2,4.8,4.85,5.05,5.95,5.5,6.4,3.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1.05,1.45,2.25,2.9,2.8,3.4,3.6,3.95,5.15,5.1,5.5,5.3,6.45,6.5,6.3,7.05,7.4,8.95,5.55,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.9,2.25,3.55,4.05,3.25,3.55,3.75,3.75,4.8,4.85,5.25,5.45,5.7,6.3,6.05,6.15,6.75,7.1,9.05,10.15,7.3,2.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1,1.95,3.0,3.4,4.35,4.35,4.7,4.75,5.0,5.3,5.35,5.35,6.0,6.25,5.95,5.85,6.35,6.55,6.95,7.55,10.05,11.3,8.55,2.55,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.15,2.3,3.2,4.0,4.75,4.8,4.8,5.3,5.8,5.75,6.25,6.55,6.45,6.4,6.25,6.4,5.45,5.65,6.3,7.45,8.6,10.65,12.1,9.5,3.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.05,2.25,3.3,4.3,5.3,5.65,6.1,6.2,6.7,7.25,7.55,7.35,7.0,6.0,6.35,5.85,5.65,5.25,5.65,6.25,7.5,9.05,11.4,12.95,10.8,3.8,0.35,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0
0.0,0.0,1.3,2.35,3.7,4.6,5.7,6.05,6.35,6.85,7.5,7.85,8.2,7.6,6.25,7.15,5.85,5.85,5.75,6.3,5.55,5.5,6.6,7.25,9.7,12.5,17.45,16.4,8.65,3.7,2.5,2.35,2.65,3.65,2.4,0.0,0.0
0.0,0.0,1.0,2.2,3.45,4.75,6.35,6.75,6.6,7.8,8.5,8.75,9.5,8.05,7.0,6.15,6.35,5.65,5.7,4.85,5.15,4.4,4.75,6.9,8.15,10.55,19.15,42.75,44.7,32.35,25.15,22.65,18.7,23.35,15.45,0.0,0.0
0.0,0.0,1.1,2.2,3.55,5.25,6.75,6.6,7.8,8.65,9.95,9.9,7.15,6.45,6.65,5.5,5.55,5.45,4.55,4.65,4.65,4.45,4.1,4.75,6.05,8.5,18.75,47.75,71.35,73.0,64.45,60.5,53.6,57.1,45.95,0.0,0.0
0.0,0.0,1.2,2.45,3.7,5.1,6.55,7.55,8.0,10.1,8.05,6.55,1.45,2.5,3.45,4.65,4.65,3.55,4.3,3.9,3.65,3.85,3.8,3.55,3.7,5.9,16.3,43.7,74.05,92.3,93.9,89.7,85.2,85.05,72.75,0.0,0.0
0.0,0.0,1.3,2.2,3.9,5.2,6.9,7.65,8.2,7.4,1.1,0.7,0.1,0.1,0.25,0.15,0.15,1.95,2.05,2.3,2.25,2.7,2.45,2.1,2.9,3.75,15.35,43.65,69.95,93.5,109.45,131.85,135.75,128.85,116.5,0.0,0.0
0.0,0.0,1.1,2.6,3.55,5.2,7.25,7.5,8.6,0.7,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.75,1.25,1.2,1.9,2.1,2.05,3.1,14.4,41.0,68.9,90.0,112.25,149.75,112.4,111.15,107.0,0.0,0.0
0.0,0.0,1.25,2.5,4.1,5.6,7.55,7.85,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.65,0.75,1.3,2.55,14.85,41.6,68.15,89.1,109.95,162.7,137.9,118.05,112.9,0.0,0.0
